Date,Open,High,Low,Close,Volume,MA50,MA200,Daily_Return,Volatility_30d,Volatility_Annualized,MA20,BB_Upper,BB_Lower
2020-10-29,221.64806398139984,230.28958363606807,218.85464508089416,226.7085647583008,376954000,225.6989298095703,191.05579106903076,0.03635607973452859,0.020767940736426932,0.32968083858907965,227.4868869781494,238.82784070506028,216.14593325123855
2020-10-30,224.7461457294549,226.36902313722916,213.0314850405016,215.07278747558595,512934300,225.50585916137697,191.32993203735353,-0.05132482442875519,0.022896451623693595,0.3634699014126858,227.2400284576416,239.44803673990756,215.03202017537566
2020-11-02,216.37349247255784,219.85684061453983,212.5986153705148,216.1480239868164,343816800,225.34355972290038,191.60639138031004,0.004999407520825949,0.022766298499414757,0.3614037846174865,226.73971641540524,239.91677704348413,213.56265578732635
2020-11-03,217.04568094744067,221.69233790077087,214.61652344388227,218.52786712646488,258666500,225.21319424438477,191.89602824401857,0.011010247032346765,0.022542640893955995,0.357853330200254,226.66367439270022,240.01965175758193,213.3076970278185
2020-11-04,225.70943435732156,231.53354846752052,224.383579549598,228.6657012939453,386859200,225.23309109497075,192.2484572677612,0.04639149368356543,0.022904046875976226,0.3635904723047937,226.74142211914062,240.12642918982775,213.3564150484535
2020-11-05,233.10280493624265,237.63224798243505,231.0808389777213,235.24722595214843,311127500,225.03168194580078,192.61147917938234,0.02878229931712717,0.023369587492044458,0.37098070047669174,227.11243186950682,241.02508915450798,213.19977458450566
2020-11-06,234.96717558738584,235.6539897845737,229.99882220396043,235.0284912109375,254153200,224.9708202819824,192.97394628906252,-0.0009298079512972679,0.023124241895645756,0.36708595987667697,227.3082204437256,241.56389103999123,213.05254984745994
2020-11-09,228.3957052152953,232.0744815877427,220.0460013665962,221.1490859985352,387300700,224.63840087890625,193.2859853973389,-0.05905413909986579,0.025628197601835916,0.4068350244316786,226.51665748596193,240.25992904233738,212.77338592958648
2020-11-10,219.1596957781192,222.95013307879017,214.6739263116985,220.44522399902343,350239200,224.24672085571288,193.58167279052734,-0.003182748851679351,0.02562358275703792,0.4067617660416307,225.5737404632568,238.16232051493876,212.98516041157484
2020-11-11,221.8155133086956,225.9253412756956,220.35360334200627,225.158935546875,251888500,223.79773776245113,193.89872692108153,0.02138268846265623,0.025875293559438947,0.41075755115440055,225.0767610168457,236.83981139908707,213.31371063460432
2020-11-12,225.54515078988453,227.72521290801944,221.90050414664543,223.71298370361328,234839500,223.29856372070313,194.21719773101805,-0.006421916322129295,0.02512412679673444,0.398833148470879,224.57446266174315,235.6120809134286,213.5368444100577
2020-11-13,224.45157978643184,225.42486446823816,220.9471843997006,223.78638305664063,199843800,223.04556686401367,194.54389623260496,0.00032809608012995817,0.02420112006981789,0.38418087092371356,224.23852729797363,234.919346335265,213.55770826068226
2020-11-16,222.33744581280635,225.5190182970138,221.3308411743606,223.68093566894527,209749000,222.8865964050293,194.85284725952152,-0.00047119662177419475,0.02365481729466381,0.3755085832221008,224.0241387939453,234.5608608572941,213.4874167305965
2020-11-17,223.9476945433043,225.7932248444603,222.139584945984,222.9450668334961,183217400,222.86712673950194,195.13861195373534,-0.0032898147231388286,0.023114892002391828,0.3669375349226676,223.73441734313965,234.0413691616024,213.4274655246769
2020-11-18,222.8951288718816,225.17682823391837,220.9287148634809,221.79857788085937,170548200,222.79590689086916,195.41753604125978,-0.005142472847326829,0.022358186555892643,0.354925208359678,223.6449057006836,233.9882126283416,213.3015987730256
2020-11-19,221.4907675873138,223.92199340327392,220.39298238073096,222.98006439208984,169643400,222.8866029663086,195.7014397659302,0.005326844394219377,0.022374096384923426,0.35517776906578,223.6636351776123,234.00037163766942,213.32689871755517
2020-11-20,223.04855477451216,225.29127566513077,220.9710573244372,222.39968872070312,191154400,222.98575854492188,195.98060888671876,-0.002602814170715173,0.022198510536305317,0.35239043013066557,223.53634635925292,233.8693185909888,213.20337412751704
2020-11-23,223.2603393228712,223.7838247888089,217.5920972903595,219.04523620605468,271074700,223.03368814086917,196.23341287994387,-0.015082991050680228,0.021762498757782946,0.34546895772267455,223.34087715148925,233.86629998806617,212.81545431491233
2020-11-24,219.5333773020096,223.53389207368116,218.3531819695273,222.80083923339845,234381100,223.03631213378907,196.50776847076412,0.017145330765426348,0.02194485419006877,0.34836376046697437,223.2028578186035,233.6779631809568,212.7277524562502
2020-11-25,223.84449469417456,225.424936914101,221.22715846781907,223.80026245117188,187972800,223.1762989501953,196.77452764129637,0.004485724655311829,0.021779020242381448,0.3457312281598979,223.45509727478026,233.7201362784069,213.19005827115362
2020-11-27,224.8455072054172,227.0766726094258,223.1080064336179,225.9530014038086,119953500,223.4744046936035,197.04962430572508,0.009619018892376818,0.021854414958003006,0.3469280821661163,223.41731910705568,233.63740565386965,213.1972325602417
2020-11-30,225.43547780268085,227.2868530257929,221.5382814258772,225.53636169433597,303330400,223.8057706298828,197.323068901062,-0.0018439219965395992,0.021717089539188487,0.3447481087248903,223.94049781799316,233.40537045797137,214.47562517801495
2020-12-01,227.00829168580177,234.08195346732245,226.3523772978768,231.86029815673828,281609800,224.20192248535156,197.61751805877685,0.028039542781012727,0.022229505111629248,0.3528824537604606,224.7261115264893,234.07524520939228,215.3769778435863
2020-12-02,230.91088302598723,233.9617071694552,227.58051085717145,232.01197204589843,201404200,224.51324130249023,197.91250830078124,0.0006541606750527507,0.022224184836370026,0.35279799700900677,225.40031677246094,234.81200495416456,215.98862859075732
2020-12-03,231.74239686021585,233.49173441131745,228.79010770305263,229.48578338623048,177283400,224.93316244506835,198.20000275421143,-0.01088818235279776,0.02190409646782616,0.347716751684618,225.44132087707516,234.91981818400336,215.96282357014695
2020-12-04,229.20592535959955,231.37731043899615,227.56420213091764,228.8592330932617,171622900,225.31770223999024,198.50094710540768,-0.002730235763294675,0.021891768724353732,0.3475210548238901,225.12192123413084,233.58528009361342,216.65856237464826
2020-12-07,228.96695227431024,235.18648628184985,228.0381954500182,233.7025039672852,181323000,225.70478005981442,198.85797820281982,0.021162663216868438,0.022133724117166003,0.35136197761040344,225.05562187194823,233.2072567012317,216.90398704266477
2020-12-08,234.25734110864727,235.50403614698104,230.09073080356885,232.9039291381836,182864200,226.0067454223633,199.22949300384525,-0.0034170572225165063,0.022068134495393115,0.35032077464361633,225.64336402893068,234.28913636855034,216.997591689311
2020-12-09,232.45526150602905,234.5599244457321,224.27114726064104,226.43193817138672,258201700,226.15593643188475,199.54741530609132,-0.027788242949551067,0.022621609435144987,0.3591069169285558,225.94269973754885,234.23814812787998,217.64725134721772
2020-12-10,225.5974303418901,229.38484317686596,224.04862867656655,227.9268264770508,193687500,226.3010089416504,199.90089714813232,0.006601932208576633,0.021893709769671782,0.34755186796306053,226.08109428405766,234.41375817334026,217.74843039477506
2020-12-11,225.91151796820304,228.4237187122199,224.3533179466328,227.70127563476564,184464100,226.29008486938477,200.25208559417723,-0.0009895756711546522,0.020888223798819786,0.3315902730092282,226.28050888061526,234.56530576021913,217.99571200101138
2020-12-14,228.37179082364537,233.6919373363197,226.56877251606275,231.72745666503903,217497800,226.5244348449707,200.59542813873293,0.017681855400456303,0.01868371414981843,0.2965947672446289,226.67756256103516,235.21633328342244,218.13879183864788
2020-12-15,231.885525258264,234.18395043881185,228.70678198795923,232.8278335571289,272360100,226.65790621948244,200.97400376892088,0.004748582269560098,0.018682686906722885,0.296578460266028,227.13490745544436,235.9724845160034,218.29733039488534
2020-12-16,232.8337601104947,235.80135871610415,231.414144478446,234.56784057617188,231004000,226.94828887939454,201.33165169525145,0.007473363439667979,0.01863922542731849,0.29588853066933807,227.71604614257816,236.914758138201,218.51733414695533
2020-12-17,236.0500552466223,238.31360513679675,234.0666768243982,235.90411529541012,218297000,227.12415625000003,201.72183142089844,0.005696751592016769,0.01671921945064555,0.2654093806891324,228.42132301330565,237.8693211062788,218.97332492033252
2020-12-18,236.40668061804817,237.5875782309548,232.46281828452803,235.71223907470704,428907400,227.28186041259764,202.1219526824951,-0.0008133652965858218,0.015886577297288526,0.25219159627578047,229.05793174743653,238.67646562036205,219.439397874511
2020-12-21,233.6462423050562,235.68394242503123,230.0375885392531,234.3202667236328,252409300,227.34601135253905,202.56364907836914,-0.005905388521777466,0.015924596835577707,0.2527951377354285,229.653960647583,239.00902548529334,220.29889580987268
2020-12-22,234.3930119783436,235.7048556815286,230.74505839864452,233.4427703857422,255882300,227.27525985717773,202.96252542495728,-0.003744858906829296,0.01141110890871548,0.18114573813560886,230.37383735656735,238.41521032774196,222.33246438539274
2020-12-23,232.9652210459812,234.63179083315495,230.2175920160089,230.7634292602539,169795900,227.10445715332028,203.37926023864745,-0.011477507403895748,0.011635977662941291,0.18471541894347127,230.77196685791017,237.9799129961138,223.56402071970655
2020-12-24,231.20869378875847,232.9882519353423,229.7555682770709,230.65011901855468,101126100,227.01548904418945,203.86451321792603,-0.0004910233916286533,0.01102218575007738,0.17497177439438807,231.1144596862793,237.53560851913085,224.69331085342776
2020-12-28,232.12217915795517,237.4416942168156,229.3122155647252,236.0174514770508,292063800,227.06065905761716,204.32210916900635,0.023270451718537144,0.011660214744466747,0.18510017068480542,231.61768218994138,237.91190665568595,225.3234577241968
2020-12-29,236.82013298584752,241.42186483837176,234.47365145104405,238.18851318359376,258636700,227.21432751464846,204.8726226463318,0.009198733792590064,0.011732491671262517,0.18624753132778318,232.2502897644043,238.51416290338832,225.98641662542028
2020-12-30,238.6735201492276,239.4436849360021,234.7667216648928,235.15664825439453,195344200,227.3580863647461,205.3729250946045,-0.012728846108805869,0.01203633908834036,0.19107095954036693,232.4151072692871,238.8079163355835,226.02229820299067
2020-12-31,235.3423045637688,240.75747778146533,233.6210570086853,238.31409454345703,197623300,227.54957833862304,205.89746614837648,0.013426991380004472,0.012181581501581561,0.1933766113718975,232.73021339416505,239.63974506090284,225.82068172742726
2021-01-04,238.65587486196787,239.1219009710645,228.86617490480089,232.2952117919922,288404400,227.7237063598633,206.3661105079651,-0.025256092229858806,0.013122297273625894,0.2083100112952501,232.8706848144531,239.61474244397525,226.12662718493098
2021-01-05,231.5860516229913,234.79458938656603,230.25765601742347,233.05584411621092,184140400,227.93271374511718,206.8488016319275,0.003274421019490603,0.013107677926784845,0.2080779363588204,233.0805153656006,239.55480378536137,226.60622694583984
2021-01-06,227.74901513619312,230.71208957592208,224.403533030106,225.63896789550785,319272300,227.94658380126953,207.26763062286375,-0.03182445927854405,0.014445018274896946,0.2293075562349634,232.67733856201176,239.9443031539262,225.4103739700973
2021-01-07,228.2798556716802,232.70738152656605,227.5676409274737,229.9897903442383,241280400,228.0872872009277,207.68727311325074,0.019282229879482804,0.014522221415729767,0.23053311810142385,232.53163162231445,239.89567856738603,225.16758467724287
2021-01-08,230.8889243244539,231.76808459968208,227.54348130989996,230.71796417236328,232898400,228.19042196655272,208.13468244552612,0.0031661137089393776,0.014231865769308872,0.22592386510826531,232.74593292236327,239.59395635864655,225.89790948607998
2021-01-11,227.6847786321325,229.205294817311,224.034114665133,224.62794342041016,243067000,228.3078713684082,208.51429633331298,-0.026395953924954974,0.015082147241929286,0.23942166503402165,232.58098876953122,240.04863271313292,225.11334482592952
2021-01-12,224.62197853102637,226.1317666133924,219.5494728220849,222.3580307006836,224145000,228.22086068725588,208.90291971969603,-0.010105210799522979,0.015088809265933716,0.23952742138648603,232.31382652282713,240.82582253963824,223.80183050601602
2021-01-13,222.6674184512661,227.94282889596,221.58576971942705,226.13085021972657,203053800,228.44202194213867,209.2807629776001,0.01696731846002697,0.015415108811204614,0.2447072660846876,232.03399620056152,240.98386980240798,223.08412259871506
2021-01-14,226.40778792689255,228.49130317726255,222.0120815234668,222.6191604614258,214768600,228.57144467163084,209.63572316741943,-0.015529458960988896,0.014739696713860074,0.23398543143233838,231.52356254577634,241.3993621216707,221.647762969882
2021-01-15,222.8079921858629,225.91814411617057,220.8835047007488,222.571012878418,258761200,228.65230758666993,210.01733543777468,-0.0002162778033480972,0.01473667695489215,0.23393749424484747,230.92372116088865,241.45646264517228,220.390979676605
2021-01-19,224.58192917126692,228.4516197379625,221.8837921282223,226.13054809570312,238863600,228.60160452270506,210.40987662124633,0.015992806840617435,0.01494792939561235,0.23729102277685388,230.43504280090332,240.90155688995338,219.96852871185325
2021-01-20,241.60818062579423,249.9116303516332,238.6765337719406,247.50774078369145,332504900,228.84681481933595,210.92428422927856,0.09453474052051147,0.022870069278440795,0.3630510946654365,231.02481788635254,243.8148150425043,218.23482073020077
2021-01-21,247.85980525781812,252.06417471234744,244.88108493947664,248.69969482421877,310147700,229.12023889160156,211.4010017929077,0.004815825302082244,0.022612239368556965,0.35895817173279565,231.74378929138183,246.74011883222084,216.74745975054282
2021-01-22,248.9114475407393,251.574534843026,244.75383527616333,246.4545684814453,233146200,229.62634854125974,211.8709783477783,-0.009027459178670538,0.02268436567730147,0.3601031413883338,232.39437919616702,248.7668989630041,216.02185942932994
2021-01-25,248.88723586891663,250.66482780906844,241.240280490476,246.2598114013672,309488000,230.14264028930666,212.3313297576904,-0.000790235219732982,0.02198124115192638,0.34894138557921694,233.1691983032227,250.6461936265123,215.69220297993309
2021-01-26,245.9494466950051,250.89191347648347,245.08240034677075,248.59722747802732,213354000,230.61140612792968,212.8024317588806,0.009491666802466936,0.022003763198755858,0.3492989119887786,234.0665537261963,252.79698983510588,215.33611761728673
2021-01-27,246.32678723972248,247.92684633126288,233.76088961558293,236.8621810913086,360576300,230.87439007568358,213.1814867706299,-0.047205057376418,0.023842672544625573,0.37849069286536097,234.1087902069092,252.86154566404247,215.35603474977592
2021-01-28,240.034057547402,247.1133251219281,235.9106154371545,237.92806549072264,304610900,231.15722372436525,213.5338941383362,0.004500019355150542,0.023656507431481077,0.3755354133123018,234.09576782226563,252.83695274994196,215.3545828945893
2021-01-29,237.35550820218845,238.5876508912679,231.8408170015649,233.78879089355468,342640600,231.35938082885744,213.8534086303711,-0.017397168293831977,0.023884583900878633,0.37915601501989116,234.02737495422366,252.76224126896858,215.29250863947874
2021-02-01,235.78703443971307,240.4672640004842,233.23520754899403,238.29500427246091,256157600,231.66637957763672,214.1781711883545,0.01927471955213611,0.024101197016022285,0.3825946416202018,234.02642044067383,252.76036909089433,215.29247179045333
2021-02-02,240.1651277765048,244.774176619104,238.92981770992495,241.92303771972652,312697800,232.06886877441403,214.53584035110475,0.015224966458454947,0.02423039440275935,0.384645586552276,234.50781173706054,253.54676726789972,215.46885620622135
2021-02-03,244.08965715778467,245.3628934957199,239.24967644499225,240.60421905517575,346934600,232.42135186767575,214.87475691223142,-0.0054513975890078115,0.02425791707474471,0.3850824954252116,234.8852304840088,254.1014394074833,215.66902156053428
2021-02-04,241.3997196861082,246.03303177444508,239.231807302196,243.91927642822264,227417600,232.85174362182616,215.24908762741092,0.013778051715239048,0.024331833890953645,0.3862558885055787,235.79924591064452,254.9023450577768,216.69614676351222
2021-02-05,243.97204470739655,245.8344324311488,241.84262770506467,244.44366607666012,192806400,233.35971221923828,215.62109641647342,0.0021498491472926595,0.02431082016530937,0.38592230595253657,236.52193969726562,255.79253570975487,217.25134368477637
2021-02-08,245.4469154927947,246.06318324921023,241.31538068506063,243.26168823242188,181820100,233.76892919921877,215.97690826034548,-0.004835379305216159,0.024215646346355365,0.38441146841487706,237.14912590026856,256.44085422573664,217.85739757480047
2021-02-09,242.5922155119199,248.7111261796533,241.51051847810805,245.6168411254883,161053100,234.2052607727051,216.33856252288817,0.009681561080083556,0.02425023113312564,0.3849604848845191,238.19857078552246,256.8967649711719,219.50037659987305
2021-02-10,247.15826446112612,248.5521544492868,243.0965902867194,246.80713500976563,179859100,234.62234344482422,216.71428184890746,0.0048461411637046314,0.023934054883218973,0.3799413425182108,239.42102600097655,256.9169109025179,221.92514109943522
2021-02-11,247.17973350196544,247.9393096408494,243.38443646407708,245.04004974365236,146347200,235.01241720581055,217.1093882598877,-0.007159781932736031,0.023945113456712182,0.38011689193011977,240.36648597717286,256.85297300848913,223.87999894585658
2021-02-12,244.57317223643267,246.29519897087383,242.56425711706245,245.11292572021483,137135800,235.27746975708007,217.4749920425415,0.00029740434936531557,0.023801195449693065,0.37783226439558,241.4911742401123,255.8059282263206,227.17642025390398
2021-02-16,245.0808425506284,248.67675089721945,243.48809997353595,245.597705078125,181115600,235.5491844177246,217.817838722229,0.001977779655992107,0.023697416553450954,0.37618482549081955,242.64250885009764,253.9349145412542,231.3501031589411
2021-02-17,243.1984965330026,245.63859037206765,240.832001426162,244.3470596313477,198995300,235.84640994262696,218.173440864563,-0.0050922521705952795,0.023199882949903786,0.3682867243875179,243.55333442687987,251.75322024995768,235.35344860380206
2021-02-18,242.365862852662,243.91993865198395,238.95766596672888,242.73973693847657,197656000,236.12402001953123,218.50238801574704,-0.006578031654222216,0.023250035040287432,0.36908286414082886,243.3149342346191,251.30531033912766,235.32455813011055
2021-02-19,242.91233071218304,243.4434735972736,237.79515157387468,238.6613677978516,240174900,236.22319729614262,218.810160446167,-0.016801407104015453,0.02265930603030621,0.35970533182497866,242.8130178833008,250.638625744464,234.9874100221376
2021-02-22,235.7669079121868,238.98643013746943,233.95868758015985,235.3386779785156,224209900,236.2718922729492,219.08810909271241,-0.013922193817938577,0.022602630116893858,0.35880562959167955,242.25722335815425,250.55836307133234,233.95608364497616
2021-02-23,232.04335629594348,240.2685068265372,228.17797722945087,239.08111572265625,312536100,236.52487582397458,219.37697049713134,0.015902348803379818,0.02276363243294515,0.36136146212434245,241.89828857421872,250.09080939494052,233.70576775349693
2021-02-24,236.35316847045092,241.31336289983935,234.45593916455817,240.0108444213867,212855000,236.7665561828613,219.6672784576416,0.003888758407037729,0.02215030095594704,0.35162512676803287,241.46896942138673,249.06132016939404,233.87661867337943
2021-02-25,238.34749249015584,241.543870950156,231.6116833706115,234.20675659179688,303729500,236.89666580200196,219.9191605300903,-0.024182606596723666,0.022570369734199527,0.35829351189282577,241.33619819641117,249.348986323217,233.32341006960536
2021-02-26,235.35452714982367,239.45398480867843,232.5088234888496,233.68914031982425,320495500,236.93589947509764,220.18510482025144,-0.002210082576203365,0.022401943892632004,0.35561983454595913,241.1242519378662,249.719677596867,232.5288262788654
2021-03-01,236.76434382647608,240.55085847596337,234.8482936591068,239.77798767089843,222148600,237.07490255737306,220.48171358489992,0.02605532864189186,0.02260825498108325,0.35889492154250147,241.4237117767334,249.33301729650543,233.51440625696137
2021-03-02,240.5374708482122,242.01040250132488,236.3470322686615,236.9497817993164,197974800,237.12254138183596,220.75687178039553,-0.01179510220706248,0.022758413236347263,0.36127860994689304,241.35645065307617,249.39953265197283,233.3133686541795
2021-03-03,236.50992905531808,237.7455714804406,227.83660367039155,228.7921142578125,247508200,236.98030136108397,220.97354714202885,-0.03442783310268249,0.023562356708433572,0.37404081691865804,240.6999044799805,250.50004968616312,230.89975927379786
2021-03-04,229.20681892137023,234.6153546066701,224.48172058540868,226.92636260986328,373664300,236.80458383178714,221.17702060699463,-0.00815479001101771,0.015550058969128406,0.24684953342821908,240.01601165771484,251.592308955903,228.43971435952668
2021-03-05,228.377581528885,231.15914081553964,222.4961542398176,230.3748519897461,346528700,236.7256755371094,221.3954302597046,0.015196512825667252,0.015837555375437334,0.2514133973917283,239.33879043579105,251.52242521538727,227.15515565619484
2021-03-08,230.1620307252253,231.84832776121183,221.4100866795412,221.61641540527344,297318200,236.4891484375,221.5547642211914,-0.03801819733719236,0.017089272861734343,0.271283796474445,238.19742790222168,252.46600357602244,223.9288522284209
2021-03-09,227.18112737583436,231.2649001580632,225.89485351239887,228.67154388427736,269555500,236.4473107299805,221.76263899993899,0.03183486415526615,0.018258610839679387,0.2898464614037993,237.46792068481446,252.13270351832384,222.80313785130508
2021-03-10,231.3424365891414,232.77584839562888,226.8057284011,227.81430206298828,217275100,236.39059439086913,221.96933229827883,-0.00374879098084413,0.01812316601890529,0.28769634153095947,236.57779373168947,251.3209008966995,221.83468656667944
2021-03-11,231.1669287492658,237.65757299978557,230.3330484152878,234.88953552246093,212805000,236.36803607177734,222.22951859283447,0.03105702054437498,0.017107019746473082,0.271565519535834,235.9819137573242,249.9259037933731,222.03792372127532
2021-03-12,230.9046969989608,234.22803825219563,227.73037916860585,231.86707000732423,194943000,236.24160720825196,222.47280850219727,-0.012867603950145634,0.017238055159055132,0.27364564222364307,235.32326477050782,248.69858625511807,221.94794328589757
2021-03-15,231.5374244753147,234.4695162197141,228.97531809218916,233.9209197998047,197172900,236.21689263916016,222.73700939178468,0.00885787616333622,0.017027139867698098,0.27029746577185443,234.7636644744873,247.3262436427928,222.20108530618182
2021-03-16,235.9097253632929,239.91481153033084,234.85422451833512,236.47955017089845,223580500,236.18020175170898,223.00533439636231,0.010938014322461997,0.016770504994066817,0.2662235134516053,234.307756729126,245.83391159475778,222.78160186349422
2021-03-17,234.72723283554515,239.74852210581471,232.5219868929976,237.76640930175785,224819000,236.2896257019043,223.26467124938964,0.005441735363287847,0.016555597627230485,0.26281196476621727,233.97872421264645,244.64157260620044,223.31587581909247
2021-03-18,234.2826402980208,236.05997857335805,229.908723127962,230.2566909790039,248744500,236.23364263916014,223.4834642944336,-0.03158443762013119,0.017489303317783363,0.2776340830957898,233.35457191467285,243.29507344752983,223.41407038181586
2021-03-19,230.78062903269728,235.5818008448144,229.6755519826862,234.44027862548828,367446400,236.40966885375977,223.73048168945311,0.018169233774256943,0.017637729917011864,0.27999028231282375,233.14351745605467,242.78433264072504,223.5027022713843
2021-03-22,233.8998236409579,241.26159662560949,232.93682998253024,238.36825866699215,235126000,236.57723822021487,224.01143650817875,0.016754714951429994,0.017931617617963528,0.2846556049334155,233.29499649047852,243.1733143827974,223.41667859815965
2021-03-23,239.88423357953653,244.466491699521,238.71344892282937,240.39151153564453,228907500,236.7707091674805,224.28815643310546,0.008487929055516208,0.017990113638423663,0.28558420047036226,233.36051628112796,243.4162140529446,223.3048185093113
2021-03-24,240.4967418083175,241.03357621534457,234.3618158222708,234.7769088745117,195705700,236.97368847656253,224.53335980224608,-0.023356077031448375,0.018369118972065588,0.29160072362066386,233.09881950378423,242.6873611689956,223.51027783857285
